chromosome	pos	gpos
22	42708274	0.50534453
22	42708731	0.50534709
22	42708773	0.50534733
22	42709334	0.50535047
22	42710052	0.50535448
22	42710092	0.5053546999999999
22	42710606	0.50535758
22	42711003	0.5053598
22	42711055	0.50536009
22	42711316	0.50536156
22	42711820	0.50536439
22	42713044	0.50537129
22	42717590	0.5053846200000001
22	42719283	0.50538958
22	42719576	0.50539043
22	42722518	0.50539904
22	42723032	0.50540054
22	42725719	0.5054083899999999
22	42726357	0.50541026
22	42727133	0.50541253
22	42727231	0.5054128099999999
22	42728168	0.50541556
22	42728456	0.50541643
22	42730680	0.50542341
22	42731540	0.50543074
22	42736136	0.5054665899999999
22	42736220	0.50546722
22	42737070	0.50547355
22	42738766	0.50548631
22	42740543	0.50550104
22	42741793	0.50552179
22	42742451	0.50553396
22	42742562	0.50553563
22	42744820	0.50555998
22	42744979	0.50556166
22	42747533	0.50558841
22	42747847	0.5055917
22	42748457	0.50559809
22	42751774	0.50563286
22	42752927	0.50564494
22	42753920	0.50565535
22	42754874	0.50566536
22	42756497	0.50568237
22	42758245	0.50570072
22	42759341	0.50571223
22	42760066	0.50571987
22	42760965	0.50572935
22	42762024	0.50573851
22	42763958	0.50574758
22	42764776	0.50575132
22	42765367	0.50575401
22	42771226	0.5057805900000001
22	42773470	0.50579093
22	42773732	0.5057921400000001
22	42776276	0.50580393
22	42776609	0.50580781
22	42776968	0.50581359
22	42777414	0.50582082
22	42777621	0.50583051
22	42777662	0.5058324000000001
22	42777694	0.50583373
22	42777716	0.50583449
22	42777935	0.50583913
22	42777966	0.50583963
22	42779018	0.5058510900000001
22	42779699	0.50586378
22	42779752	0.5058643
22	42779879	0.5058652
22	42780331	0.5058682
22	42780465	0.50586898
22	42780985	0.50587191
22	42781071	0.5058722800000001
22	42783830	0.50588148
22	42784201	0.50588272
22	42785060	0.5058856
22	42788316	0.50589648
22	42792210	0.5059095299999999
22	42793122	0.50591259
22	42793563	0.50591412
22	42793873	0.50591527
22	42794230	0.5059168900000001
22	42794270	0.50591707
22	42795147	0.50593939
22	42796031	0.5059625
22	42796902	0.50596693
22	42796914	0.5059669800000001
22	42797619	0.50596889
22	42798470	0.50597115
22	42798492	0.50597121
22	42798637	0.50597154
22	42799168	0.50597253
22	42799953	0.50597393
22	42800019	0.5059761300000001
22	42800620	0.50597961
22	42800824	0.50597991
22	42801006	0.50598014
22	42801452	0.50598068
22	42801499	0.50598073
22	42801562	0.5059808100000001
22	42802185	0.50598156
22	42802267	0.50598166
22	42802289	0.50598168
22	42802328	0.50598173
22	42803809	0.50598354
22	42805444	0.50598553
22	42805895	0.5059861
22	42805927	0.50598616
22	42806124	0.50598667
22	42806731	0.50598855
22	42807351	0.5059907299999999
22	42808790	0.50599644
22	42810301	0.50600309
22	42811076	0.50600827
22	42811101	0.50600844
22	42811156	0.50600881
22	42811162	0.50600886
22	42811647	0.50601216
22	42811648	0.50601217
22	42811919	0.50601404
22	42812041	0.5060148999999999
22	42812471	0.50601809
22	42813042	0.50602852
22	42813156	0.50603063
22	42813503	0.50603497
22	42813533	0.50603535
22	42813753	0.50603809
22	42815125	0.50605401
22	42815298	0.50605565
22	42815358	0.50605622
22	42815756	0.50605985
22	42816979	0.50607097
22	42817092	0.50607203
22	42817226	0.50607334
22	42817652	0.5060779200000001
22	42819155	0.5060975400000001
22	42821501	0.5061259499999999
22	42822000	0.50613082
22	42822264	0.5061331299999999
22	42822283	0.50613327
22	42822418	0.5061340599999999
22	42822679	0.50613535
22	42823916	0.50614048
22	42824258	0.5061419
22	42825039	0.50614513
22	42825282	0.50614615
22	42825642	0.50614767
22	42827759	0.50615682
22	42828743	0.5061645699999999
22	42829557	0.50617132
22	42829934	0.50617459
22	42833764	0.50619426
22	42835727	0.50620566
22	42836337	0.50620949
22	42837080	0.50621419
22	42840670	0.50623969
22	42842632	0.50625364
22	42843100	0.50625679
22	42848354	0.50628827
22	42853011	0.50631481
22	42853437	0.50631618
22	42855099	0.50631974
22	42855277	0.50632014
22	42855956	0.5063217600000001
22	42856592	0.5063236
22	42857285	0.5063255999999999
22	42857308	0.50632568
22	42857611	0.50632665
22	42858260	0.50632873
22	42858610	0.5063299
22	42858713	0.50633023
22	42861613	0.50633886
22	42861656	0.5063389500000001
22	42861679	0.50633899
22	42862004	0.50633943
22	42862437	0.50634002
22	42862481	0.50634012
22	42865712	0.50634971
22	42866427	0.5063517000000001
22	42866614	0.50635289
22	42867243	0.50635758
22	42867332	0.50635825
22	42867898	0.50636239
22	42868369	0.50640315
22	42868709	0.50643254
22	42869453	0.50649685
22	42871115	0.50701901
22	42871193	0.50704351
22	42871484	0.5071349399999999
22	42872086	0.50732407
22	42872128	0.5073372700000001
22	42873323	0.50771256
22	42873532	0.50777816
22	42873942	0.50790653
22	42874954	0.50809166
22	42875479	0.50818494
22	42876604	0.5082078400000001
22	42877543	0.50822671
22	42878349	0.50823428
22	42879055	0.50824545
22	42879909	0.50825885
22	42880961	0.50827528
22	42881312	0.50827908
22	42881365	0.50827936
22	42884997	0.50829271
22	42888647	0.5083057
22	42892333	0.50831882
22	42892596	0.50831968
22	42906304	0.50835535
22	42907619	0.50835867
22	42912029	0.5083698
22	42912106	0.5083699899999999
22	42917154	0.50838273
22	42918375	0.50838647
22	42918711	0.50838763
22	42918859	0.50838825
22	42919010	0.50838901
22	42919072	0.50838943
22	42919125	0.50838982
22	42920767	0.508405
22	42921471	0.50840651
22	42923167	0.50841011
22	42924478	0.5084129000000001
22	42924632	0.50841313
22	42925131	0.50841364
22	42925754	0.50841428
22	42926426	0.5084153299999999
22	42928108	0.50841884
22	42928478	0.50841912
22	42929265	0.50841922
22	42931889	0.50841947
22	42932133	0.5084195
22	42932317	0.50841951
22	42932388	0.50841952
22	42933315	0.50841961
22	42936553	0.50841992
22	42938749	0.50842014
22	42938945	0.50842026
22	42939624	0.50842999
22	42939639	0.5084302199999999
22	42939708	0.50843131
22	42939838	0.50843341
22	42940851	0.50844976
22	42940852	0.50844978
22	42944139	0.5084757
22	42944719	0.50848095
22	42946371	0.50849431
22	42946880	0.50849813
22	42950033	0.50850232
22	42957288	0.50851197
22	42957790	0.50851258
22	42958354	0.50851326
22	42958685	0.50851367
22	42960357	0.5085157
22	42962218	0.50851796
22	42965644	0.50852236
22	42965667	0.50852239
22	42968222	0.5085297400000001
22	42970032	0.50853495
22	42973201	0.5085441
22	42973702	0.5085450300000001
22	42980051	0.50855284
22	42980678	0.50855364
22	42981138	0.50855494
22	42981167	0.50855506
22	42981349	0.50855601
22	42981508	0.50855684
22	42981678	0.50855776
22	42981890	0.50855895
22	42982572	0.50856269
22	42983782	0.50856937
22	42984131	0.50857099
22	42984153	0.50857104
22	42984583	0.50857207
22	42985310	0.50857322
22	42986617	0.50857595
22	42987826	0.50857847
22	42988117	0.50857886
22	42991012	0.5085806900000001
22	42991246	0.5085808
22	42994932	0.50858258
22	42996149	0.50858316
22	42997137	0.50858363
22	43004620	0.50858718
22	43007594	0.50858859
22	43008104	0.50858884
22	43011246	0.50859522
22	43011674	0.50859711
22	43013836	0.5086095
22	43015716	0.50862027
22	43018587	0.50864185
22	43019252	0.50864689
22	43019632	0.50865078
22	43019733	0.50865192
22	43020169	0.50865687
22	43020234	0.5086576
22	43020322	0.50865857
22	43020903	0.50866502
22	43021141	0.50866765
22	43021554	0.50867216
22	43021607	0.50867279
22	43021713	0.5086745100000001
22	43022693	0.5087102
22	43023126	0.50872597
22	43023432	0.50873713
22	43023535	0.50874119
22	43023939	0.5087621
22	43023980	0.50876455
22	43024271	0.50878305
22	43024410	0.50879188
22	43024499	0.5087975
22	43024501	0.50879763
22	43024701	0.5088096
22	43025194	0.5088391
22	43025470	0.50885529
22	43026174	0.50888321
22	43026296	0.5088880499999999
22	43026616	0.5088980399999999
22	43026687	0.5088992999999999
22	43026792	0.5089012199999999
22	43027084	0.50890464
22	43027630	0.5089118
22	43027824	0.50891321
22	43027848	0.50891329
22	43027959	0.50891361
22	43028308	0.50891451
22	43028481	0.50891495
22	43029138	0.50891656
22	43031657	0.50892198
22	43031820	0.50892229
22	43031943	0.50892251
22	43032328	0.50892324
22	43032488	0.50892357
22	43032742	0.50892414
22	43032870	0.5089244399999999
22	43035793	0.50893149
22	43036245	0.50893257
22	43039982	0.50894142
22	43040303	0.50894227
22	43040434	0.50894262
22	43040640	0.5089431600000001
22	43040807	0.50894359
22	43041391	0.50894514
22	43044765	0.50895492
22	43047285	0.50896223
22	43049014	0.5089662100000001
22	43050527	0.5089696699999999
22	43050539	0.5089697000000001
22	43050597	0.50896983
22	43050788	0.5089702700000001
22	43052136	0.50897336
22	43052578	0.50897437
22	43052883	0.50897507
22	43053813	0.50897719
22	43056302	0.50898289
22	43058804	0.50898861
22	43061006	0.5089936500000001
22	43061482	0.50899474
22	43061494	0.5089947699999999
22	43061594	0.50899502
22	43061610	0.50899506
22	43061737	0.50899542
22	43062737	0.50899821
22	43063246	0.50899963
22	43063958	0.50900163
22	43064857	0.50900607
22	43064886	0.5090065500000001
22	43066379	0.5090359999999999
22	43066531	0.50903926
22	43068239	0.509076
22	43068711	0.50908645
22	43070090	0.50908922
22	43070153	0.50908935
22	43073031	0.50909396
22	43073864	0.50909529
22	43076341	0.5090993
22	43076809	0.5091000600000001
22	43079214	0.509104
22	43079607	0.50910465
22	43079754	0.50910489
22	43079847	0.5091050500000001
22	43080028	0.50910535
22	43081044	0.50910725
22	43081553	0.5091137
22	43082265	0.5091297300000001
22	43082478	0.50913294
22	43082755	0.50913693
22	43082826	0.50913795
22	43082898	0.50913897
22	43083045	0.50914104
22	43084613	0.50916249
22	43086173	0.5091668
22	43088261	0.5091723499999999
22	43088435	0.50917282
22	43090249	0.50917788
22	43090276	0.50917798
22	43092786	0.50919137
22	43092851	0.50919241
22	43092912	0.50919347
22	43093143	0.50919759
22	43093457	0.50920313
22	43093596	0.50920556
22	43093698	0.5092073100000001
22	43094275	0.50921735
22	43094465	0.50922065
22	43094877	0.50922845
22	43094925	0.50922939
22	43095457	0.5092399799999999
22	43095473	0.50924063
22	43095600	0.5092482700000001
22	43095737	0.50925672
22	43095928	0.5092688
22	43095999	0.50927424
22	43096013	0.50927574
22	43096042	0.50927899
22	43096178	0.50929412
22	43096266	0.5093039
22	43096364	0.50931479
22	43096492	0.5093289999999999
22	43096507	0.5093305699999999
22	43096996	0.50937674
22	43097285	0.50939965
22	43097514	0.50941757
22	43097551	0.50941941
22	43097897	0.50942961
22	43097931	0.5094305299999999
22	43098287	0.50943916
22	43098650	0.50944786
22	43099625	0.50948259
22	43103328	0.50961254
22	43103684	0.50962167
22	43106189	0.50967788
22	43108395	0.50969179
22	43109337	0.50969772
22	43110497	0.5097050399999999
22	43110919	0.50970774
22	43112475	0.50971793
22	43112611	0.50971882
22	43112674	0.50971923
22	43112818	0.50972018
22	43114928	0.509734
22	43117463	0.5097504700000001
22	43117915	0.50975337
22	43120209	0.5097679
22	43121426	0.50977565
22	43122720	0.50978483
22	43124596	0.5097970000000001
22	43124998	0.50979941
22	43125006	0.50979944
22	43126548	0.50980406
22	43128076	0.5098079400000001
22	43128825	0.50980985
22	43130279	0.5098135500000001
22	43130398	0.50981398
22	43131592	0.50981966
22	43133688	0.50983038
22	43135731	0.50984102
22	43138403	0.50985557
22	43140720	0.50986824
22	43142948	0.50988204
22	43143899	0.50988794
22	43144771	0.50989342
22	43148259	0.50991535
22	43150453	0.50992934
22	43150872	0.50993201
22	43151763	0.50993772
22	43152893	0.50994503
22	43153146	0.50994904
22	43153703	0.5099617599999999
22	43153807	0.50996414
22	43154299	0.50997544
22	43155357	0.5100731900000001
22	43155893	0.51011936
22	43156469	0.51014484
22	43157043	0.51016273
22	43157308	0.5101706500000001
22	43157324	0.51017112
22	43158867	0.51021618
22	43159090	0.51022265
22	43159948	0.51024746
22	43160145	0.51025316
22	43160257	0.51025657
22	43160656	0.5102696600000001
22	43160756	0.51027457
22	43160895	0.51028524
22	43161242	0.5103119
22	43161261	0.51031336
22	43161405	0.51032442
22	43162952	0.51044328
22	43164277	0.51047844
22	43164369	0.51048072
22	43165948	0.51051653
22	43170492	0.5105566300000001
22	43172267	0.51056862
22	43172489	0.5105701
22	43172646	0.51057114
22	43173922	0.51057961
22	43174321	0.51058226
22	43174413	0.51058287
22	43176355	0.51059574
22	43176382	0.51059592
22	43176623	0.51059752
22	43178043	0.51060778
22	43178546	0.51061179
22	43179166	0.5106168600000001
22	43180054	0.51062463
22	43180418	0.5106349800000001
22	43181175	0.51069089
22	43181803	0.5107373900000001
22	43181938	0.51074739
22	43183762	0.51088244
22	43186824	0.51110952
22	43187236	0.5111399999999999
22	43188180	0.51120947
22	43188309	0.51121126
22	43189080	0.5112184200000001
22	43190817	0.51122619
22	43191319	0.51122756
22	43191368	0.51122768
22	43191404	0.51122775
22	43191555	0.5112280299999999
22	43191640	0.51122816
22	43192480	0.51122946
22	43193154	0.51123049
22	43193603	0.5112311900000001
22	43193641	0.51123124
22	43193847	0.51123156
22	43193915	0.51123167
22	43193929	0.51123169
22	43194273	0.51123222
22	43195296	0.5112338
22	43195345	0.51123387
22	43197034	0.5112364699999999
22	43198259	0.51123845
22	43198934	0.51124486
22	43201280	0.51124766
22	43201557	0.5112479
22	43201673	0.5112479799999999
22	43202089	0.51124817
22	43203137	0.51124856
22	43203210	0.51124859
22	43203238	0.5112485999999999
22	43203281	0.51124861
22	43205407	0.51124939
22	43206587	0.5112498200000001
22	43206950	0.51124995
22	43209915	0.51125104
22	43210552	0.51125127
22	43210966	0.5112514300000001
22	43211391	0.51125158
22	43212206	0.51125189
22	43212432	0.51125197
22	43212781	0.5112521
22	43216077	0.51125333
22	43216550	0.5112535
22	43216934	0.51125365
22	43217080	0.5112536999999999
22	43217149	0.5112537300000001
22	43217278	0.51125378
22	43217955	0.5112540400000001
22	43218397	0.51125477
22	43218614	0.51125569
22	43219836	0.51126087
22	43223032	0.51126222
22	43223202	0.51126229
22	43225174	0.51126368
22	43226112	0.51126788
22	43226383	0.51126909
22	43226599	0.5112700499999999
22	43226649	0.51127007
22	43229137	0.51127103
22	43230075	0.51127139
22	43230140	0.51127141
22	43230266	0.51127146
22	43230627	0.5112716
22	43231968	0.5112721100000001
22	43232818	0.5112724399999999
22	43232973	0.5112725
22	43233333	0.51127264
22	43235156	0.51127334
22	43235978	0.51127381
22	43236128	0.51127399
22	43236413	0.51127445
22	43237276	0.51127595
22	43237639	0.51127658
22	43237717	0.51127672
22	43238009	0.51127723
22	43238055	0.51127731
22	43239978	0.5112806400000001
22	43240908	0.5112809899999999
22	43240975	0.511281
22	43241003	0.51128103
22	43241043	0.5112810799999999
22	43244723	0.51128803
22	43245345	0.5112881
22	43245453	0.51128811
22	43246146	0.51128815
22	43246818	0.51128819
22	43247415	0.51128822
22	43248000	0.5112883699999999
22	43248109	0.51128853
22	43248352	0.51128946
22	43249093	0.51129232
22	43249155	0.51129247
22	43249200	0.51129252
22	43249771	0.51129261
22	43252280	0.51129281
22	43255397	0.51129292
22	43256798	0.51129297
22	43260427	0.51129309
22	43261223	0.5112931199999999
22	43261694	0.51129313
22	43261872	0.51129314
22	43262513	0.51129316
22	43266279	0.51129329
22	43266774	0.51129331
22	43267831	0.51129334
22	43267873	0.51129335
22	43268502	0.51129337
22	43269201	0.5112933900000001
22	43270819	0.51129346
22	43272085	0.5112935000000001
22	43272384	0.51129369
22	43274367	0.51129795
22	43274722	0.51129818
22	43274772	0.5112982
22	43275250	0.5112982699999999
22	43275968	0.51129843
22	43276192	0.51129848
22	43276283	0.51129852
22	43277147	0.51129916
22	43277922	0.51129973
22	43278148	0.51129989
22	43278220	0.51129994
22	43279282	0.51130077
22	43279611	0.51130787
22	43280059	0.5113101600000001
22	43280650	0.51131311
22	43281411	0.51135145
22	43281879	0.5113749
22	43282801	0.51137594
22	43283082	0.51137627
22	43283255	0.51137633
22	43283989	0.51137658
22	43285309	0.51137678
22	43285922	0.51137686
22	43286876	0.51137697
22	43287290	0.51137702
22	43289236	0.51137723
22	43289473	0.51137725
22	43289738	0.51137728
22	43290583	0.51137737
22	43290729	0.51137739
22	43291095	0.51137743
22	43291276	0.51137745
22	43291529	0.51137748
22	43292114	0.51137755
22	43292380	0.51137765
22	43292632	0.51138239
22	43292872	0.51138242
22	43293684	0.5113825200000001
22	43294239	0.51138258
22	43295268	0.5113827
22	43295431	0.51138272
22	43296051	0.51138279
22	43296324	0.51138282
22	43296421	0.5113828300000001
22	43297397	0.51138295
22	43297538	0.5113829599999999
22	43297680	0.51138298
22	43297833	0.511383
22	43298026	0.51138302
22	43298310	0.5113830500000001
22	43299006	0.51138314
22	43299294	0.51138317
22	43299690	0.51138326
22	43299878	0.51138354
22	43300010	0.51138426
22	43300500	0.51138695
22	43300620	0.5113871600000001
22	43301309	0.51138739
22	43303017	0.51138779
22	43303052	0.5113878
22	43303417	0.51138788
22	43303687	0.51138794
22	43303882	0.51138798
22	43305861	0.5113884
22	43306428	0.5113944699999999
22	43306541	0.51139452
22	43306694	0.5113946500000001
22	43308475	0.51139904
22	43308526	0.51139908
22	43308711	0.5113992199999999
22	43310147	0.51139948
22	43310229	0.5113995
22	43310652	0.51139957
22	43311225	0.51139966
22	43311523	0.5113997100000001
22	43311896	0.51139977
22	43313051	0.51140027
22	43315393	0.5114065
22	43315859	0.51140679
22	43316232	0.5114070000000001
22	43316667	0.51140857
22	43317568	0.51141172
22	43318700	0.5114118599999999
22	43318765	0.51141187
22	43318948	0.51141189
22	43319158	0.51141192
22	43319320	0.51141194
22	43320171	0.51141205
22	43320285	0.51141206
22	43320662	0.51141211
22	43321806	0.51141225
22	43321816	0.5114122600000001
22	43322214	0.51141298
22	43324552	0.5114197699999999
22	43324565	0.51141984
22	43324762	0.5114214100000001
22	43324768	0.51142147
22	43325269	0.51142986
22	43325312	0.5114306200000001
22	43325352	0.51143133
22	43325441	0.5114330300000001
22	43326110	0.5114490700000001
22	43326807	0.5114518499999999
22	43327316	0.51145381
22	43327526	0.51145462
22	43327579	0.51145482
22	43327587	0.51145485
22	43328419	0.51145804
22	43329025	0.51146023
22	43329763	0.51146289
22	43329819	0.5114631700000001
22	43330407	0.5114733499999999
22	43331291	0.51148882
22	43331429	0.51148902
22	43332322	0.51148952
22	43333156	0.51149361
22	43333427	0.51149696
22	43334295	0.51149911
22	43335490	0.51150196
22	43336231	0.51150376
22	43336354	0.51150397
22	43336728	0.51150428
22	43338090	0.51150432
22	43338839	0.51150435
22	43339876	0.51150443
22	43340279	0.51150444
22	43342723	0.51150452
22	43343225	0.51150454
22	43344681	0.5115045899999999
22	43346526	0.51150465
22	43347119	0.51150467
22	43349377	0.51150474
22	43349632	0.51150475
22	43351775	0.51150483
22	43354130	0.5115089300000001
22	43354334	0.51150913
22	43355167	0.51150933
22	43355256	0.51150936
22	43356222	0.51150953
22	43356311	0.51150954
22	43356442	0.51150956
22	43356499	0.51150957
22	43356699	0.5115096
22	43357072	0.51150964
22	43358088	0.51151691
22	43358492	0.51151695
22	43358737	0.51151697
22	43359130	0.51151701
22	43359448	0.51151925
22	43361143	0.51152179
22	43363195	0.51152182
22	43364795	0.51152184
22	43365634	0.5115218500000001
22	43366296	0.51152186
22	43366830	0.5115218699999999
22	43369349	0.51152775
22	43369484	0.51152776
22	43369766	0.51152778
22	43370549	0.51152782
22	43371176	0.51152786
22	43372372	0.5115282400000001
22	43372780	0.51152943
22	43372799	0.5115295
22	43373570	0.51153797
22	43374191	0.51153885
22	43374218	0.51153888
22	43374313	0.51153893
22	43375701	0.5115393
22	43380983	0.51154064
22	43382098	0.51154092
22	43386691	0.51154208
22	43386716	0.5115420900000001
22	43386822	0.5115421099999999
22	43387711	0.51154234
22	43387854	0.51154378
22	43387915	0.51154543
22	43389570	0.51154671
22	43390083	0.51154685
22	43390319	0.51154691
22	43392729	0.5115474799999999
22	43392856	0.51154751
22	43393042	0.51154755
22	43393641	0.51154769
22	43393940	0.51154776
22	43393985	0.5115477700000001
22	43394489	0.51154789
22	43396094	0.51154827
22	43396109	0.51154828
22	43396445	0.51154887
22	43397036	0.5115568300000001
22	43397500	0.51155853
22	43397563	0.51155871
22	43397861	0.51155914
22	43397966	0.51155921
22	43398049	0.51155923
22	43398962	0.5115592999999999
22	43400006	0.51155939
22	43400329	0.5115594099999999
22	43400764	0.51155945
22	43404107	0.5115597199999999
22	43404929	0.5115746800000001
22	43407464	0.51157598
22	43409206	0.51158496
22	43409989	0.51158921
22	43412694	0.51172626
22	43414330	0.51174528
22	43415581	0.51176467
22	43415711	0.51176602
22	43419719	0.51178291
22	43420493	0.51178617
22	43422556	0.5117949
22	43422676	0.51179542
22	43424283	0.51180234
22	43424483	0.5118032
22	43432205	0.51183652
22	43434004	0.5119144800000001
22	43435668	0.5119888
22	43436169	0.51201115
22	43438407	0.51202033
22	43439296	0.51202388
22	43441266	0.51203167
22	43442599	0.5120369300000001
22	43443952	0.51203992
22	43444586	0.51204267
22	43445572	0.51204479
22	43446888	0.51204749
22	43447266	0.5120482599999999
22	43447891	0.5120495300000001
22	43447983	0.5120497199999999
22	43448117	0.51204999
22	43448649	0.5120510199999999
22	43449205	0.51205211
22	43449508	0.5120527
22	43449598	0.51205289
22	43453650	0.5120623400000001
22	43454455	0.51206414
22	43455432	0.51206631
22	43455531	0.5120681
22	43455592	0.5120692600000001
22	43455665	0.51207044
22	43456182	0.51207144
22	43456450	0.51207197
22	43456683	0.5120724400000001
22	43457862	0.51207476
22	43458018	0.5120750900000001
22	43458852	0.51207695
22	43459026	0.51207735
22	43459123	0.5120776
22	43459241	0.51207791
22	43459813	0.51207951
22	43459846	0.5120796
22	43459855	0.51207963
22	43459864	0.51207965
22	43461275	0.51208405
22	43461694	0.5120859999999999
22	43461778	0.51208639
22	43462320	0.51208802
22	43462451	0.51208842
22	43463110	0.5120905299999999
22	43463186	0.51209077
22	43463333	0.5120912400000001
22	43465529	0.51209823
22	43465814	0.51210002
22	43466217	0.51210286
22	43466247	0.51210311
22	43467940	0.51211914
22	43470526	0.51214212
22	43471948	0.5121598
22	43473434	0.51220946
22	43473662	0.51221704
22	43474125	0.51222899
22	43474765	0.51223607
22	43476432	0.5122505199999999
22	43480926	0.51227882
22	43483242	0.51229338
22	43485385	0.51230703
22	43486105	0.51231215
22	43486305	0.51231372
22	43487260	0.51232121
22	43490634	0.51235509
22	43490875	0.5123575499999999
22	43491269	0.51236156
22	43491424	0.51236312
22	43492639	0.5123752300000001
22	43492962	0.5123798
22	43493350	0.5123881
22	43494072	0.51240347
22	43494731	0.51241845
22	43495934	0.512446
22	43496495	0.5124632600000001
22	43496817	0.51247462
22	43497255	0.51249007
22	43497445	0.5124967699999999
22	43497898	0.51251275
22	43498114	0.51252621
22	43498161	0.5125291399999999
22	43498412	0.51254426
22	43499451	0.51260694
22	43500003	0.51264087
22	43500212	0.5126539
22	43500435	0.51266779
22	43502707	0.51280927
22	43503547	0.51283714
22	43505071	0.5128766499999999
22	43505072	0.51287667
22	43505157	0.51287874
22	43505695	0.51289043
22	43506265	0.51290177
22	43506635	0.51290896
22	43508222	0.51293903
22	43509617	0.5129657799999999
22	43509632	0.51296606
22	43509668	0.51296667
22	43509798	0.51296873
22	43509846	0.51296947
22	43510219	0.51297458
22	43513156	0.51298372
22	43514861	0.5129851
22	43514886	0.5129851599999999
22	43515010	0.5129856
22	43515108	0.51298603
22	43515339	0.51298711
22	43515522	0.5129879900000001
22	43515703	0.51298886
22	43515825	0.51298944
22	43516022	0.5129903800000001
22	43516133	0.51299133
22	43516726	0.5130011600000001
22	43516745	0.51300148
22	43517324	0.51301107
22	43517368	0.5130118
22	43518275	0.51302683
22	43518324	0.5130273
22	43519082	0.51303081
22	43519909	0.51303464
22	43520105	0.51303554
22	43520427	0.5130370200000001
22	43521950	0.51304392
22	43523188	0.51304952
22	43523404	0.51305036
22	43523456	0.5130505399999999
22	43523955	0.51305199
22	43524114	0.51305236
22	43525652	0.51305497
22	43526135	0.51305581
22	43527681	0.51305846
22	43528218	0.51306094
22	43528240	0.51306105
22	43529029	0.51306612
22	43529314	0.51306809
22	43529517	0.51306967
22	43530631	0.5130791299999999
22	43530982	0.5130825800000001
22	43531027	0.5130831100000001
22	43533360	0.51310992
22	43533422	0.51311134
22	43533427	0.51311146
22	43533515	0.5131136000000001
22	43533756	0.51311962
22	43534279	0.5131275200000001
22	43534794	0.51313531
22	43539651	0.5131985
22	43543954	0.51342076
22	43546733	0.5134591900000001
22	43548155	0.51347882
22	43549739	0.5134990700000001
22	43550055	0.51350312
22	43550149	0.5135043300000001
22	43551052	0.51351595
22	43551408	0.51352035
22	43551836	0.51352535
22	43553417	0.51354345
22	43553852	0.51354842
22	43555026	0.51356181
22	43555751	0.51357008
22	43555921	0.51357202
22	43556316	0.51357657
22	43556341	0.51357686
22	43556922	0.51358361
22	43557428	0.5135897899999999
22	43557492	0.51359066
22	43557859	0.51359637
22	43558926	0.51361414
22	43558972	0.51361493
22	43559137	0.51361783
22	43559451	0.51362352
22	43559712	0.51362842
22	43559722	0.5136286
22	43559737	0.51362889
22	43559850	0.51363107
22	43559901	0.51363206
22	43560351	0.51364075
22	43560430	0.5136423
22	43560682	0.51364734
22	43560962	0.513653
22	43560966	0.51365308
22	43561337	0.51366086
22	43561487	0.5136640100000001
22	43561675	0.51366799
22	43561759	0.51366949
22	43561803	0.5136703
22	43562381	0.51367927
22	43562705	0.51368412
22	43562829	0.51368596
22	43563711	0.51369898
22	43564963	0.51371493
22	43565703	0.51372435
22	43565855	0.51372623
22	43565881	0.51372654
22	43566306	0.51373164
22	43566538	0.51373433
22	43566559	0.5137345799999999
22	43567545	0.51374561
22	43567789	0.51374835
22	43567813	0.51374861
22	43567876	0.51374931
22	43567936	0.5137499799999999
22	43567954	0.51375018
22	43568060	0.51375136
22	43570068	0.51377355
22	43570659	0.5137801000000001
22	43570794	0.5137982
22	43570919	0.51384047
22	43572180	0.51433841
22	43573946	0.5150357600000001
22	43575616	0.51518703
22	43575774	0.51519478
22	43577048	0.51520652
22	43577214	0.51520805
22	43577624	0.5152114600000001
22	43579322	0.51522549
22	43584229	0.51525724
22	43584281	0.51525759
22	43585305	0.51526474
22	43585848	0.51526848
22	43587307	0.51527694
22	43587956	0.51528023
22	43588283	0.51528169
22	43588293	0.51528173
22	43593132	0.51529789
22	43593589	0.51529982
22	43593961	0.51530184
22	43594138	0.51530279
22	43594227	0.51530335
22	43594833	0.51530753
22	43595046	0.51530899
22	43595499	0.51531211
22	43595631	0.51531302
22	43595926	0.51531397
22	43596015	0.51531421
22	43596125	0.51531451
22	43596245	0.51531482
22	43597815	0.5153189
22	43598381	0.51532036
22	43598892	0.51532168
22	43599023	0.5153220199999999
22	43599229	0.51532255
22	43599917	0.51532433
22	43600000	0.51532454
22	43600281	0.5153252700000001
22	43601468	0.51532833
22	43601543	0.51532852
22	43602685	0.5153314600000001
22	43602760	0.5153316499999999
22	43602814	0.51533179
22	43603510	0.51533357
22	43604034	0.51533492
22	43604773	0.51533681
22	43604834	0.51533696
22	43605523	0.51533873
22	43605545	0.5153388
22	43605606	0.51533901
22	43605654	0.51533921
22	43605769	0.51533969
22	43605776	0.51533972
22	43609760	0.51536018
22	43609910	0.5153634
22	43609959	0.5153645800000001
22	43610207	0.51536897
22	43610808	0.51537995
22	43611289	0.51538945
22	43613334	0.51542982
22	43614099	0.5154453999999999
22	43614588	0.51545538
22	43614601	0.51545565
22	43614643	0.51545651
22	43614658	0.51545681
22	43614778	0.51545927
22	43615005	0.51546392
22	43615237	0.51546867
22	43615241	0.51546889
22	43615292	0.5154734599999999
22	43616050	0.51554184
22	43616327	0.51556671
22	43617039	0.51563063
22	43618619	0.51566449
22	43618971	0.51567196
22	43619062	0.5156739
